"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"64",-134.04,-51.081,-131.01,38.442,-31.626,-18.129,-0.38244,44.718,-6.3809,-2.7782,19.672,-7.1204,9.1298,-11.926,-18.145,-37.932,-4.9044,13.944,9.6732,-22.249,16.546,13.066,-2.9104,18.237,-41.846,-39.993,11.583,-51.879,1.9073,23.542
"65",-118.12,-75.75,-74.672,-16.33,23.892,-3.619,-47.099,3.1907,23.505,18.337,24.351,21.863,46.624,14.089,6.8227,4.0481,4.7645,29.253,17.198,44.006,0.33958,-23.148,27.147,12.409,12.067,-1.0779,23.795,-14.07,-10.995,15.291
"66",-124.12,-34.247,-26.345,-60.223,-6.0616,-23.173,5.7169,-12.785,24.639,17.979,8.13,-4.4981,-5.9917,10.144,0.014588,7.1682,-9.8988,6.2367,-0.12644,6.8759,10.197,-23.978,22.906,29.935,2.4155,-23.501,-0.795,8.9635,-6.9213,9.4118
"67",-166.4,-60.782,-49.879,-6.1936,12.55,3.5306,-38.252,16.994,16.629,19.131,16.251,27.038,4.8233,19.956,11.905,11.758,-17.895,22.904,7.0668,24.902,-0.54302,-16.457,6.9186,21.881,5.7785,-18.513,-3.7073,20.841,-17.398,11.43
"69",-123.77,-50.388,-88.951,-41.913,-15.437,22.714,0.6221,-27.924,13.745,25.923,25.452,-6.452,-10.079,51.954,-10.126,-0.36873,-8.9659,1.9684,51.196,-3.2459,-13.752,1.0845,-10.905,22.854,5.4996,-14.625,-5.7771,10.356,-0.074207,21.351
"71",-201.89,-67.166,-74.69,-13.418,45.196,4.3622,-49.567,-3.581,20.243,11.032,14.403,42.706,51.902,23.583,22.419,-2.4179,-23.814,36.944,20.516,20.717,4.5887,-2.1969,7.902,28.094,9.9084,-45.208,-2.2918,24.378,-12.161,-1.3768
"72",-169.36,-37.645,-33.385,-18.054,4.93,0.18623,-40.001,25.984,36.438,25.496,0.19122,30.11,30.832,6.8206,3.2189,15.425,11.084,2.1259,30.48,42.016,-12.748,-18.715,12.806,10.518,11.677,-13.857,26.035,-14.631,-11.127,27.442
"73",-210.59,-57.483,-87.54,17.733,44.634,13.09,-50.128,23.689,11.701,7.7136,39.45,27.063,49.634,31.737,10.877,-2.3921,-11.497,25.566,43.575,35.445,-8.3611,-21.593,14.71,25.916,15.318,-14.902,10.161,-8.5932,-5.9172,22.814
"74",-159.07,-69.816,-117.8,18.676,14.579,31.728,-26.224,-12.542,8.4609,7.1384,-12.97,18.352,23.882,50.044,9.5176,-7.5187,2.6534,-10.432,62.261,46.624,1.9912,-9.0662,8.3903,12.123,23.254,-5.5656,-0.48701,-1.6291,-2.9455,17.895
"75",-211.55,-47.62,-60.229,9.4678,-2.1772,5.9584,-36.27,20.719,14.223,25.472,19.002,24.191,6.6385,3.0606,11.401,19.194,1.1925,5.4557,11.75,47.092,-18.179,-12.931,-5.5748,9.3348,18.91,-17.984,0.38145,15.048,-10.573,35.681
"77",-177.1,-43.855,-56.322,-17.5,5.2708,-0.67067,-15.884,2.0865,10.155,22.938,14.048,14.584,-13.474,26.615,0.25297,-15.241,1.3317,10.524,-1.6868,23.452,12.403,-5.3216,-0.5975,36.014,5.3899,-14.594,-2.4585,23.22,-15.631,6.0106
"78",-160.43,-48.41,-105.86,-12.822,4.5304,19.589,-7.8519,-22.589,4.7697,4.3123,-9.8962,2.0979,22.069,51.884,-16.518,11.864,-12.439,-6.5109,53.979,15.837,-3.2707,-6.6713,-7.3069,9.8073,9.2873,-12.798,-11.368,22.19,-4.5874,19.242
"79",-220.52,-0.79206,-1.5752,15.694,2.4536,-9.1378,16.623,46.267,-20.904,42.632,-33.31,11.421,-4.2214,28.03,-37.673,29.636,-14.457,18.38,28.033,5.509,46.068,-5.5287,6.3702,18.757,9.7925,14.009,22.493,-7.5877,-5.6142,6.3286
"80",-209.59,-54.618,-29.723,-10.547,47.613,-24.612,-3.3359,26.894,-28.746,75.884,-13.728,9.0969,23.417,17.883,15.176,1.6886,-17.026,37.75,3.9973,14.731,-4.6446,-2.0831,18.479,20.773,9.2701,-30.696,-13.831,13.369,-0.17952,21.905
"82",-208.14,-49.743,-66.904,-27.066,15.701,-4.5326,-22.152,-12.873,5.5828,29.315,12.972,16.39,-18.515,43.143,9.7084,-15.687,3.2863,1.7838,-23.888,27.947,9.4483,1.266,10.242,52.169,18.998,-14.563,-10.735,30.962,-11.64,17.245
"83",-190.26,56.33,76.74,-16.448,-13.191,35.151,51.272,-4.8003,8.3251,21.943,1.8419,-24.405,-44.345,28.307,-36.808,-7.0941,-29.052,29.997,29.522,11.212,30.293,-0.06735,-13.379,-11.671,25.958,-13.071,29.698,-8.0107,-36.757,10.522
"84",-170.94,-69.738,-100.93,20.212,19.063,17.362,-36.677,-4.3765,-8.1731,26.176,13.629,27.811,25.414,19.509,28.25,-5.9545,-20.815,20.98,56.431,8.2037,-6.8073,-19.066,6.7414,16.127,9.2948,-11.3,12.922,-18.086,-13.252,32.035
"85",-179.31,-68.481,-7.1638,-23.254,32.594,-43.719,5.755,31.713,-5.9876,81.848,-9.1564,10.918,18.151,1.2057,0.44565,22.088,-10.074,29.738,-9.977,22.398,8.5852,-21.555,13.585,-1.2656,17.183,-11.664,-11.848,3.8776,-2.5938,21.652
"86",-205.8,-46.103,-68.76,5.5124,8.9533,5.8855,-57.024,45.609,13.792,16.097,9.5393,33.608,45.128,18.312,13.757,-6.1898,9.2059,22.187,42.213,47.358,-27.896,-25.271,38.81,19.805,28.45,-8.1614,2.1196,-1.1229,-15.565,35.455
"87",-146.87,-53.585,-54.971,-46.112,0.85987,11.416,-17.947,-25.496,26.663,26.905,36.898,7.4897,10.359,19.979,22.984,10.102,-14.968,16.857,21.56,21.619,-17.005,-19.851,24.54,8.0088,-0.73667,-8.0247,15.605,-3.5593,-13.507,21.247
"88",-180.89,-75.877,-73.802,-15.913,22.116,17.901,-42.336,-6.516,18.223,20.779,9.1294,27.687,46.927,22.405,19.034,-11.315,-10.637,29.067,35.921,35.815,-5.6043,-21.682,31.345,5.8397,1.5441,-24.624,18.503,-6.0689,-8.5608,20.877
"90",-170.83,-43.047,-118.3,65.402,-54.363,-8.0195,0.52271,54.51,-37.705,5.1703,8.3561,-2.2821,-26.621,14.286,-16.36,-40.02,-7.3937,1.3647,-0.83595,-10.859,19.801,46.436,-6.0967,16.908,-30.291,-42.812,11.156,-27.418,7.1672,41.253
"92",-162.31,-61.378,-107.2,-1.7427,10.393,22.58,-22.255,-16.36,-5.4652,6.7291,-10.947,10.978,30.561,39.658,7.5501,-17.243,-19.663,-0.65001,61.232,17.128,-12.655,-5.3612,15.638,22.175,14.145,-4.1326,-13.676,4.2628,-5.1333,13.892
"93",-212.7,-9.4912,31.083,-10.682,5.0937,-31.037,3.8404,54.079,-6.9059,50.307,-27.643,18.208,-13.844,6.499,-4.8018,14.766,11.459,11.951,6.1165,27.123,13.054,-18.518,7.9904,11.526,13.918,-7.3268,-28.335,-4.9619,-4.5098,26.261
"94",-208.54,-10.06,31.315,-4.4527,-30.03,-10.833,-3.3321,12.155,31.829,44.605,-4.8103,4.0076,-55.025,16.3,3.0539,18.212,-4.9738,8.0742,-4.8567,38.064,11.968,-25.438,6.7485,18.981,17.509,-6.3273,-17.487,8.3895,-9.1546,21.384
"95",-95.489,-46.093,-84.704,-10.15,19.456,24.158,-20.526,-8.4944,-10.852,2.4267,-3.1505,-3.0364,33.553,53.11,3.3893,-22.105,-16.211,-5.3321,37.446,57.272,-1.9386,-27.046,19.92,17.726,18.957,-16.664,-0.61616,17.47,6.0419,3.0641
"96",-112.92,-45.222,-94.09,0.61084,23.78,22.079,-6.4986,-13.578,-1.091,7.8667,-4.132,-2.8962,30.828,40.947,-1.5013,-15.06,-16.011,-6.7598,25.443,50.245,0.48611,-15.585,32.586,21.895,12.307,-18.882,5.3899,6.0051,-2.032,6.5961
"97",-87.733,-58.827,-99.909,-0.46548,8.1062,30.524,-9.6511,-2.2966,-7.8744,0.70935,-6.4808,4.2072,11.492,50.542,-4.533,-3.4137,-13.561,-8.8673,26.883,23.849,-4.0542,-19.462,18.684,30.387,11.038,-14.992,-3.2155,26.53,1.0151,-5.1516
"98",-113.16,-58.757,-44.251,-10.611,47.924,-8.2752,14.055,44.782,-25.069,53.768,7.8805,26.284,1.8539,38.122,5.4465,-18.226,-19.784,20.092,16.196,6.3234,-0.050024,-21.132,10.715,35.36,-2.6628,-13.632,-7.2288,6.657,-18.844,10.658
"99",-81.78,-58.142,-94.439,-7.2736,36.774,-10.005,32.64,13.524,-23.316,30.558,-0.85331,-12.711,-0.18696,56.695,-14.128,-2.7377,-9.964,-25.308,15.009,22.395,1.7416,-23.55,19.285,45.896,5.9056,-15.475,-31.23,13.553,-19.518,-6.2304
"100",-101.47,-67.644,-44.343,-0.39411,41.277,8.6443,14.669,15.77,-25.045,58.47,-11.342,2.5032,9.5481,37.704,8.7248,-4.3509,-33.63,11.248,16.771,-2.1722,-2.6972,-19.524,24.706,22.113,-6.4418,-1.6576,0.9295,1.2486,-10.253,1.8854
"101",-80.557,-51.758,-25.595,-25.403,36.255,-8.8425,5.5566,36.132,-18.465,38.478,13.052,19.402,-9.0848,27.324,13.074,-0.22085,-25.083,11.214,13.784,-0.52046,11.388,-25.98,8.0832,38.979,-2.5078,-11.98,-16.496,-11.252,-4.3114,6.4193
"102",-76.889,-54.847,-90.108,-24.95,25.883,-7.6405,39.277,7.8255,-21.806,33.695,-15.709,-9.9459,1.5765,44.229,-43.354,2.6745,3.181,-16.055,11.863,18.632,7.0747,-9.6766,3.7446,21.869,14.049,-37.636,-2.8641,36.485,-14.438,2.8825
"103",-127.89,-46.331,-84.885,18.683,18.29,30.614,-4.9096,-6.5718,-24.232,-0.72606,-4.8513,5.6208,37.707,56.677,-6.7131,-10.039,-26.16,-0.40946,30.974,34.493,1.7812,-15.675,14.919,23.63,1.7693,-15.648,-12.262,36.224,1.2536,-5.7847
"104",-71.009,-51.419,-62.946,-26.539,33.012,9.3818,39.31,7.6804,-22.97,43.505,-10.886,-8.2006,1.9106,52.739,2.5305,8.666,-46.502,-24.93,23.066,0.55088,5.2667,-23.554,15.826,32.849,-3.6972,-16.616,-16.209,-6.7829,-11.396,10.4
"105",-76.491,-38.437,-116.6,30.68,-14.084,-0.0217,-1.6471,33.747,-33.091,-4.9622,-18.114,22.049,14.629,-10.071,-15.246,-29.23,2.2367,-20.289,6.1916,-0.57462,13.28,-22.285,0.63004,51.17,-18.914,-29.249,-14.462,1.4178,31.264,-4.7027
"106",-134.84,-39.655,10.571,-2.5789,36.397,-1.9686,13.905,74.244,-19.538,58.719,-1.5599,24.343,5.8918,13.601,8.1419,-1.5367,-0.015527,12.374,-2.5617,20.371,1.8483,-21.651,10.853,29.756,8.4718,0.26748,-7.8528,-15.293,-14.033,14.618
"107",-83.299,-57.67,-48.674,-26.194,20.451,11.153,-35.951,1.3244,17.057,16.33,21.958,6.7824,7.7677,38.261,2.2692,1.4432,-22.058,11.655,15.144,16.229,-5.13,-23.932,9.1257,33.304,-4.3307,-4.1091,-1.2835,4.3235,-0.87585,0.77361
"108",-103.58,-50.5,-67.4,-7.9012,10.005,30.214,-24.512,-1.9655,-14.858,14.037,26.162,16.89,-8.7204,55.531,5.5726,1.0133,-24.949,20.066,10.802,5.5097,-7.2161,-16.117,9.4808,35.566,-12.783,-3.2239,-7.3147,14.491,-0.6532,11.738
"109",-151.32,-30.154,-17.141,-40.467,-20.797,2.6294,-22.959,8.8023,29.41,36.482,3.6555,15.08,-26.061,31.163,-4.8277,14.918,3.1136,-1.9087,-5.8011,62.883,-9.299,-15.46,24.631,13.761,3.5372,-6.9776,9.1178,-2.3497,7.7397,24.457
"110",-128.17,-23.604,7.4896,-5.2067,30.976,-9.3874,11.227,56.834,-15.265,49.553,-16.029,32.239,14.739,14.133,6.1465,-0.86324,-2.3192,-10.535,-2.345,28.602,8.7949,-15.34,16.646,34.28,-4.5168,-20.35,-21.336,0.25652,-14.279,11.98
"111",-95.478,-44.916,0.7174,-24.599,33.697,-10.576,4.0166,44.386,-5.6891,54.193,21.479,17.147,-5.5807,23.698,7.4873,-8.2075,-20.132,6.0935,10.527,6.5779,10.187,-25.757,12.861,35.592,-3.9256,-14.93,-11.005,-4.9326,-10.685,20.96
"112",-90.559,-59.159,-65.859,-18.028,45.153,-2.0408,19.143,5.2555,-37.491,45.974,-9.6393,5.3303,14.346,45.389,-8.8123,15.352,-18.381,-8.9416,7.1271,10.424,4.0663,-20.492,13.724,24.377,-11.178,-27.488,-25.707,14.459,1.9574,0.3301
"114",-104.89,-59.297,-95.928,14.226,27.825,32.839,-18.066,-11.413,-11.081,19.055,-2.5195,8.0316,50.936,34.946,3.7039,-9.645,-29.99,13.245,38.949,45.739,1.751,-21.097,33.76,15.747,0.0039191,-28.092,5.3825,-5.827,-0.73722,15.809
"118",-102.72,-63.497,-49.639,9.7114,46.042,-12.062,20.29,27.556,-31.267,57.454,-7.2124,15.378,23.377,26.293,11.201,-10.336,-31.643,-3.1006,19.457,9.9141,7.104,-23.028,7.8412,42.209,-9.666,-28.579,-16.493,-3.2362,-17.112,18.753
